codigoUasg,nomeUasg,usoSisg,adesaoSiasg,siglaUf,codigoMunicipio,codigoMunicipioIbge,nomeMunicipioIbge,codigoUnidadePolo,nomeUnidadePolo,codigoUnidadeEspelho,nomeUnidadeEspelho,uasgCadastradora,cnpjCpfUasg,codigoOrgao,cnpjCpfOrgao,cnpjCpfOrgaoVinculado,cnpjCpfOrgaoSuperior,codigoSiorg,statusUasg,dataImplantacaoSidec,dataHoraMovimento
990022,ESP-CONTROLADORIA GERAL DO ESTADO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95570,47999864000122,46379400000150,0,,True,,2024-03-23T14:46:00
990021,ESP-SECRETARIA DE DESENV.URB E HABITACAO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95567,47209002000159,46379400000150,0,,True,,2024-03-23T14:46:00
990020,ESP-SECRETARIA DE ESPORTES,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95566,47173729000123,46379400000150,0,,True,,2024-03-23T14:46:00
990019,ESP-SECRETARIA DE COMUNICAÇÃO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95606,46393500000131,46379400000150,0,,True,,2024-03-23T14:46:00
990018,ESP-SECRETARIA EMPREGO E RELACOES DO TRABALHO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95563,46385100000184,46379400000150,0,,True,,2024-03-23T14:46:00
990017,ESP-SECRETARIA DE AGRICULTURA E ABASTECIMENTO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95562,46384400000149,46379400000150,0,,True,,2024-03-23T14:46:00
990016,ESP-SECRETARIA DA EDUCACAO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95561,46384111000140,46379400000150,0,,True,,2024-03-23T14:46:00
990015,ESP-SECRETARIA DA JUSTICA E CIDADANIA,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95560,46381000002123,46379400000150,0,,True,,2024-06-28T14:46:00
990014,ESP-SECRETARIA DA SEGURANCA PUBLICA,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95559,46377800000127,46379400000150,0,,True,,2024-03-23T14:46:00
990013,ESP-SECRETARIA DA FAZENDA E PLANEJAMENTO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95558,46377222000129,46379400000150,0,,True,,2024-09-23T14:46:00
990012,ESP-SECRETARIA DE POLITICAS PARA A MULHER,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95557,46375200000120,46379400000150,0,,True,,2024-03-23T14:46:00
990011,ESP-SECRETARIA DA SAUDE,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95556,46374500000194,46379400000150,0,,True,,2024-03-23T14:46:00
990010,ESP-CASA MILITAR,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95604,00000368000150,46379400000150,0,,True,,2024-03-23T14:46:00
990009,ESP-SECRETARIA ESPECIAL DE REL.INTERNACIONAIS,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95532,34129394000102,46379400000150,0,,True,,2024-03-23T14:46:00
990008,ESP-ADMINISTRACAO GERAL DO ESTADO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95528,18174562000117,46379400000150,0,,True,,2024-03-23T14:46:00
990007,ESP-FUND.INST.TERRAS E.S.P.JOSE GOMES SILVA,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95511,03598715000186,46379400000150,0,,True,,2024-03-23T14:46:00
990006,ESP-SECR.EST.DIREITOS PESSOA COM DEFICIENCIA,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95521,09495438000162,46379400000150,0,,True,,2024-03-23T14:46:00
990005,ESP-SECRETARIA DE GOVERNO E REL. INSTITUC,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95517,08755269000190,46379400000150,0,,True,,2024-07-01T15:51:00
990004,ESP-SECRETARIA DE TURISMO E VIAGENS,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95516,08574719000148,46379400000150,0,,True,,2024-03-23T14:46:00
990003,ESP-DEFENSORIA PÚBLICA DO ESTADO,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95515,08036157000189,46379400000150,0,,True,,2024-03-23T14:46:00
990002,ESP-FUND.INST.TERRAS E.S.P.JOSE GOMES SILVA,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95511,03598715000186,46379400000150,0,,True,,2024-03-23T14:46:00
990001,ESP-CASA CIVIL,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95505,10979446000163,46379400000150,0,,True,,2024-05-24T14:46:00
990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,False,True,SP,71072,3550308.0,SÃO PAULO,990000,ESP-SECRETARIA DE GESTAO E GOVERNO DIGITAL,0,,False,,95533,39467292000102,46379400000150,0,,True,,2024-03-23T14:46:00
989997,PREFEITURA MUNICIPAL DE CORONEL SAPUCAIA - MS,False,True,MS,99970,5003157.0,CORONEL SAPUCAIA,0,,0,,False,0,97159,15773346000108,15412257000128,0,,True,2020-08-03T03:00:00.000+00:00,2024-04-13T15:14:00
989995,PREFEITURA MUNICIPAL DE RIO QUENTE - GO,False,True,GO,99953,5218789.0,RIO QUENTE,0,,0,,False,0,97558,24852675000127,01409580000138,0,,True,2020-05-19T03:00:00.000+00:00,2024-04-13T15:14:00
989985,PREFEITURA MUNICIPAL DE ITAPOÁ - SC,False,True,SC,99856,4208450.0,ITAPOÁ,0,,0,,False,0,99804,81140303000101,82951229000176,0,,True,2023-03-31T03:00:00.000+00:00,2024-10-13T11:09:00
989983,PREFEITURA MUNICIPAL FAZENDA RIO GRANDE - PR,False,True,PR,99830,4107652.0,FAZENDA RIO GRANDE,0,,0,,False,0,97917,95422986000102,76416940000128,0,,True,1999-07-15T03:00:00.000+00:00,2023-06-16T15:04:00
989981,PREF.MUN.DE HONORIO SERPA - PR,False,False,PR,99813,4109658.0,HONÓRIO SERPA,0,,0,,False,0,97977,95585444000142,76416940000128,0,,True,1999-07-15T03:00:00.000+00:00,2023-06-26T16:38:00
989979,PREFEITURA MUNICIPAL DE BOM SUCESSO DO SUL-PR,False,True,PR,99791,4103222.0,BOM SUCESSO DO SUL,0,,0,,False,0,97933,80874100000186,76416940000128,0,,True,2016-05-31T03:00:00.000+00:00,2023-06-16T15:04:00
989975,PREFEITURA MUNICIPAL DE URUPENA - SC,False,True,SC,99759,4218954.0,URUPEMA,0,,0,,False,0,99288,78492576000100,82951229000176,0,,True,2024-01-09T03:00:00.000+00:00,2024-03-30T15:14:00
989969,PREFEITURA MUNICIPAL DE SANTA TERESA DO OESTE,False,True,PR,99694,4124020.0,SANTA TEREZA DO OESTE,0,,0,,False,0,98087,80882095000153,76416940000128,0,,True,2020-05-07T03:00:00.000+00:00,2023-08-30T08:49:00
989965,PREFEITURA MUNICIPAL DE OURO VERDE DO OESTE,False,True,PR,99651,4117453.0,OURO VERDE DO OESTE,0,,0,,False,0,96120,76416940000128,0,0,,True,2020-06-09T03:00:00.000+00:00,2020-12-20T10:56:00
989963,PREFEITURA MUNICIPAL DE MAREMA - SC,False,True,SC,99635,4210555.0,MAREMA,0,,0,,False,0,99193,78509072000156,82951229000176,0,,True,2020-06-05T03:00:00.000+00:00,2024-03-30T15:14:00
989961,PREFEITURA MUNICIPAL DE LINDOIA DO SUL - SC,False,True,SC,99619,4209854.0,LINDÓIA DO SUL,0,,0,,False,0,99183,78510112000180,82951229000176,0,,True,2018-10-17T03:00:00.000+00:00,2024-03-30T15:14:00
989959,PREFEITURA MUNICIPAL DE LINDOESTE - PR,False,False,PR,99597,4113452.0,LINDOESTE,0,,0,,False,0,96120,76416940000128,0,0,,True,1999-07-15T03:00:00.000+00:00,2023-09-08T08:57:00
989955,PREF.MUN.DE IVATE,False,False,PR,99554,4111555.0,IVATÉ,0,,0,,False,0,96120,76416940000128,0,0,,True,1999-07-15T03:00:00.000+00:00,2019-12-15T09:43:00
989951,PREFEITURA MUNICIPAL DE IPORA DO OESTE - SC,False,True,SC,99511,4207650.0,IPORÃ DO OESTE,0,,0,,False,0,99151,78485554000113,82951229000176,0,,True,2020-06-03T03:00:00.000+00:00,2024-03-30T15:14:00
989949,PREFEITURA MUNICIPAL DE IBEMA - PR,False,True,PR,99490,4109757.0,IBEMA,0,,0,,False,0,96205,80881931000185,76416940000128,0,,True,2024-02-05T03:00:00.000+00:00,2024-10-12T11:09:00
989947,PREFEITURA MUNICIPAL DE GODOY MOREIRA,False,True,PR,99473,4108551.0,GODOY MOREIRA,0,,0,,False,0,96120,76416940000128,0,0,,True,2020-02-10T03:00:00.000+00:00,2020-12-20T16:15:00
989945,PREFEITURA MUNICIPAL DE DOUTOR PEDRINHO - SC,False,False,SC,99457,4205159.0,DOUTOR PEDRINHO,0,,0,,False,0,99124,79373775000162,82951229000176,0,,True,1999-07-15T03:00:00.000+00:00,2024-03-31T15:14:00
989943,PREFEITURA MUNICIPAL DE CELSO RAMOS,False,True,SC,99430,4204152.0,CELSO RAMOS,0,,0,,False,0,96220,82951229000176,0,0,,True,2023-11-10T03:00:00.000+00:00,2023-11-10T09:38:00
989941,PREFEITURA MUNICIPAL DE APIUNA - SC,False,True,SC,99414,4201257.0,APIÚNA,0,,0,,False,0,96292,79373767000116,82951229000176,0,,True,2019-10-17T03:00:00.000+00:00,2024-03-31T15:14:00
989939,PREFEITURA MUNICIPAL DE ABDON BATISTA - SC,False,True,SC,99392,4200051.0,ABDON BATISTA,0,,0,,False,0,96283,78511052000110,82951229000176,0,,True,2020-06-23T03:00:00.000+00:00,2024-03-31T15:14:00
989937,PREF.MUN.DE NOVA MUTUM,False,False,MT,99376,5106224.0,NOVA MUTUM,0,,0,,False,0,97220,03507415000144,0,0,,True,1999-07-15T03:00:00.000+00:00,2020-12-20T10:05:00
989935,MGO-PREFEITURA MUNICIPAL MORRO AGUDO DE GOIÁS,False,True,GO,99350,5213855.0,MORRO AGUDO DE GOIÁS,0,,0,,False,0,88937,25043621000183,01409580000138,0,,True,2020-07-09T03:00:00.000+00:00,2025-06-14T14:40:00
989933,MGO-PREFEITURA MUNICIPAL DE MONTIVIDIU,False,True,GO,99333,5213756.0,MONTIVIDIU,0,,0,,False,0,88934,25043571000134,01409580000138,0,,True,2020-01-22T03:00:00.000+00:00,2025-06-14T14:40:00
989929,PREFEITURA MUNICIPAL DE MATUPÁ/MT,False,True,MT,99295,5105606.0,MATUPÁ,0,,0,,False,0,97220,03507415000144,0,0,,True,2022-05-19T03:00:00.000+00:00,2022-12-17T10:48:00
989923,PREFEITURA MUNICIPAL DE JUTI,False,True,MS,99236,5005152.0,JUTI,0,,0,,False,0,97120,15412257000128,0,0,,True,2022-02-23T03:00:00.000+00:00,2022-12-17T15:22:00
989921,PREFEITURA MUNICIPAL DE JURUENA,False,True,MT,99210,5105176.0,JURUENA,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-11-16T03:00:00.000+00:00,2021-12-12T17:11:00
989917,MCE-PREFEITURA MUNICIPAL DE QUITERIANÓPOLIS,False,True,CE,99171,2311264.0,QUITERIANÓPOLIS,0,,0,,False,0,88624,07551179000114,07954480000179,0,,True,2018-11-28T03:00:00.000+00:00,2025-03-30T10:45:00
989915,PREF.MUN.DE DIAMANTE D'OESTE - PR,False,False,PR,99155,4107157.0,DIAMANTE D'OESTE,0,,0,,False,0,97970,77817476000144,76416940000128,0,,True,1999-07-15T03:00:00.000+00:00,2023-06-26T16:26:00
989913,PREFEITURA MUNICIPAL DE NOVAS TEBAS - PR,False,True,PR,99139,4117271.0,NOVA TEBAS,0,,0,,False,0,97949,80620172000105,76416940000128,0,,True,2019-06-28T03:00:00.000+00:00,2023-06-16T15:04:00
989911,PREFEITURA MUNICIPAL DE ALTO TAQUARI,False,True,MT,99112,5100607.0,ALTO TAQUARI,0,,0,,False,0,97220,03507415000144,0,0,,True,2019-11-22T03:00:00.000+00:00,2020-12-20T17:30:00
989907,PREFEITURA MUNICIPAL DE SORRISO - MT,False,True,MT,99074,5107925.0,SORRISO,0,,0,,False,0,97291,03239076000162,03507415000144,0,,True,2021-08-09T03:00:00.000+00:00,2024-10-06T11:09:00
989905,PREFEITURA MUNICIPAL DE VERA/MT,False,True,MT,99058,5108501.0,VERA,0,,0,,False,0,97220,03507415000144,0,0,,True,2020-07-31T03:00:00.000+00:00,2020-12-20T12:51:00
989903,PREFEITURA MUN. DE NOVO HORIZONTE DO NORTE MT,False,True,MT,99031,5106273.0,NOVO HORIZONTE DO NORTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2020-03-11T03:00:00.000+00:00,2025-02-24T14:42:00
989899,PREFEITURA MUNICIPAL DE MARCELANDIA/MT,False,True,MT,98990,5105580.0,MARCELÂNDIA,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-02-19T03:00:00.000+00:00,2021-12-12T13:56:00
989897,PREFEITURA MUNICIPAL DE VILA RICA/MT,False,True,MT,98973,5108600.0,VILA RICA,0,,0,,False,0,97220,03507415000144,0,0,,True,2020-06-22T03:00:00.000+00:00,2020-12-20T08:54:00
989895,PREFEITURA MUNICIPAL DE PORTO ALEGRE DO NORTE,False,True,MT,98957,5106778.0,PORTO ALEGRE DO NORTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2018-08-20T03:00:00.000+00:00,2020-12-20T12:09:00
989893,PREFEITURA MUNICIPAL DE NOVA OLIMPIA,False,True,MT,98930,5106232.0,NOVA OLÍMPIA,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-07-13T03:00:00.000+00:00,2021-12-12T15:17:00
989889,PREF.MUN.DE NOVA CANAA DO NORTE,False,True,MT,98892,5106216.0,NOVA CANAÃ DO NORTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2019-08-05T03:00:00.000+00:00,2019-12-15T15:47:00
989887,PREFEITURA MUNICIPAL DE GUARANTA DO NORTE,False,False,MT,98876,5104104.0,GUARANTÃ DO NORTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2020-02-05T03:00:00.000+00:00,2020-12-20T16:35:00
989885,PREFEITURA MUNICIPAL DE PARANAÍTA/MT,False,False,MT,98850,5106299.0,PARANAÍTA,0,,0,,False,0,89241,03239043000112,03507415000144,0,,True,2025-07-11T03:00:00.000+00:00,2025-07-11T12:52:00
989883,PREFEITURA MUNICIPAL DE COMODORO/MT,False,True,MT,98833,5103304.0,COMODORO,0,,0,,False,0,97220,03507415000144,0,0,,True,2022-05-04T03:00:00.000+00:00,2022-12-17T13:36:00
989881,PREFEITURA MUNICIPAL DE FIGUEIRÓPOLIS D'OESTE,False,True,MT,98817,5103809.0,FIGUEIRÓPOLIS D'OESTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2024-02-07T03:00:00.000+00:00,2024-02-07T11:59:00
989877,PREF.MUN.DE INDIAVAI,False,False,MT,98779,5104500.0,INDIAVAÍ,0,,0,,False,0,97220,03507415000144,0,0,,True,1999-07-15T03:00:00.000+00:00,2020-12-20T17:00:00
989875,PREFEITURA MUNICIPAL DE PORTO ESPERIDIÃO-MT,False,True,MT,98752,5106828.0,PORTO ESPERIDIÃO,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-08-26T03:00:00.000+00:00,2021-12-12T14:16:00
989873,PREF.MUN.DE BRASNORTE,False,False,MT,98736,5101902.0,BRASNORTE,0,,0,,False,0,97220,03507415000144,0,0,,True,1999-07-15T03:00:00.000+00:00,2019-12-15T14:36:00
989871,PREFEITURA MUNICIPAL DE PRIMAVERA DO LESTE,False,True,MT,98710,5107040.0,PRIMAVERA DO LESTE,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-03-03T03:00:00.000+00:00,2021-12-12T15:16:00
989863,PREFEITURA MUNICIPAL DE CAMPINÁPOLIS - MT,False,True,MT,98639,5102603.0,CAMPINÁPOLIS,0,,0,,False,0,97269,00965152000129,03507415000144,0,,True,2019-01-16T03:00:00.000+00:00,2024-04-13T15:14:00
989859,PREFEITURA MUNICIPAL DE JABORANDI - BA,False,True,BA,98590,2917359.0,JABORANDI,0,,0,,False,0,95024,13245568000114,13937032000160,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989857,MCE-PREFEITURA MUNICIPAL DE VARJOTA,False,False,CE,98574,2313955.0,VARJOTA,0,,0,,False,0,88644,07673114000141,07954480000179,0,,True,1999-07-15T03:00:00.000+00:00,2025-04-05T10:45:00
989855,MCE-PREFEITURA MUNICIPAL DE UMIRIM,False,True,CE,98558,2313757.0,UMIRIM,0,,0,,False,0,88640,06582464000130,07954480000179,0,,True,2021-01-07T03:00:00.000+00:00,2025-04-05T10:45:00
989853,MCE-PREFEITURA MUNICIPAL DE QUIXELÔ,False,True,CE,98531,2311355.0,QUIXELÔ,0,,0,,False,0,88626,06742480000142,07954480000179,0,,True,2022-12-15T03:00:00.000+00:00,2025-03-30T10:45:00
989851,PREFEITURA MUNICIPAL DE TONANTINS - AM,False,True,AM,98515,1304237.0,TONANTINS,0,,0,,False,0,93374,04628608000116,04312369000190,0,,True,2020-04-01T03:00:00.000+00:00,2024-04-14T15:14:00
989849,PREFEITURA MUNICIPAL DE UARINI - AM,False,True,AM,98493,1304260.0,UARINI,0,,0,,False,0,93373,04647079000106,04312369000190,0,,True,2019-02-21T03:00:00.000+00:00,2024-04-14T15:14:00
989847,PREFEITURA MUNICIPAL DE TABATINGA - AM,False,False,AM,98477,1304062.0,TABATINGA,0,,0,,False,0,93377,04011805000191,04312369000190,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989845,MAM-PREFEITURA MUNICIPAL SÃO SEBASTIÃO UATUMÃ,False,True,AM,98450,1303957.0,SÃO SEBASTIÃO DO UATUMÃ,0,,0,,False,0,98479,04628418000107,04312369000190,0,,True,2020-07-17T03:00:00.000+00:00,2025-04-20T12:13:00
989843,PREFEITURA MUNICIPAL DE RIO PRETO DA EVA - AM,False,True,AM,98434,1303569.0,RIO PRETO DA EVA,0,,0,,False,0,93383,04629697000115,04312369000190,0,,True,2020-03-11T03:00:00.000+00:00,2024-04-14T15:14:00
989839,PREFEITURA MUNICIPAL DE MANAQUIRI - AM,False,True,AM,98396,1302553.0,MANAQUIRI,0,,0,,False,0,93393,04641551000195,04312369000190,0,,True,2020-05-11T03:00:00.000+00:00,2024-04-14T15:14:00
989837,PREFEITURA MUNICIPAL DE ITAMARATI - AM,False,True,AM,98370,1301951.0,ITAMARATI,0,,0,,False,0,99430,04628376000104,04312369000190,0,,True,2022-05-04T03:00:00.000+00:00,2024-10-05T11:09:00
989835,PREFEITURA MUNICIPAL DE IRANDUBA - AM,False,True,AM,98353,1301852.0,IRANDUBA,0,,0,,False,0,93399,04628533000173,04312369000190,0,,True,2019-01-17T03:00:00.000+00:00,2024-04-14T15:14:00
989833,PREF.MUN.DE DENISE,False,False,MT,98337,5103452.0,DENISE,0,,0,,False,0,97220,03507415000144,0,0,,True,1999-07-15T03:00:00.000+00:00,2022-12-17T11:32:00
989831,PREFEITURA MUNICIPAL DE JUINA,False,True,MT,98310,5105150.0,JUÍNA,0,,0,,False,0,97226,15359201000157,,,,True,2023-08-25T03:00:00.000+00:00,2023-09-27T09:36:00
989825,PREFEITURA MUNICIPAL DE PAROBE,False,True,RS,98256,4314050.0,PAROBÉ,0,,0,,False,0,96320,87934675000196,0,0,,True,2023-08-11T03:00:00.000+00:00,2023-08-11T11:34:00
989823,PREFEITURA MUNICIPAL DE BOM PRINCIPIO - RS,False,True,RS,98230,4302352.0,BOM PRINCÍPIO,0,,0,,False,0,96514,90873787000199,87934675000196,0,,True,2020-06-03T03:00:00.000+00:00,2024-03-31T15:14:00
989821,PREFEITURA MUNICIPAL DE TEUTÕNIA - RS,False,True,RS,98213,4321451.0,TEUTÔNIA,0,,0,,False,0,96821,88661400000199,87934675000196,0,,True,2018-12-10T03:00:00.000+00:00,2024-03-31T15:14:00
989819,PREFEITURA MUNICIPAL DE JUARA - MT,False,True,MT,98191,5105101.0,JUARA,0,,0,,False,0,97220,03507415000144,0,0,,True,2024-02-09T03:00:00.000+00:00,2025-02-24T14:42:00
989817,PREFEITURA MUNICIPAL DE TAQUARUSSU,False,True,MS,98175,5007976.0,TAQUARUSSU,0,,0,,False,0,97120,15412257000128,0,0,,True,2021-01-29T03:00:00.000+00:00,2021-12-12T11:58:00
989813,PREFEITURA DMUNICIPAL DE SETE QUEDAS - MS,False,True,MS,98132,5007703.0,SETE QUEDAS,0,,0,,False,0,97182,03889011000162,15412257000128,0,,True,2020-07-07T03:00:00.000+00:00,2024-04-13T15:14:00
989811,PREFEITURA MUNICIPAL DE SELVIRIA,False,True,MS,98116,5007802.0,SELVÍRIA,0,,0,,False,0,97120,15412257000128,0,0,,True,2021-09-20T03:00:00.000+00:00,2021-12-12T17:06:00
989809,PREF. MUN. DE SAO GABRIEL DO OESTE,False,True,MS,98094,5007695.0,SÃO GABRIEL DO OESTE,0,,0,,False,0,97120,15412257000128,0,0,,True,2017-09-06T03:00:00.000+00:00,2017-12-16T14:23:00
989807,PREFEITURA MUNICIPAL DE ITAQUIRAÍ/MS,False,True,MS,98078,5004601.0,ITAQUIRAÍ,0,,0,,False,0,97120,15412257000128,0,0,,True,2020-05-20T03:00:00.000+00:00,2020-12-20T16:41:00
989805,PREFEITURA MUNICIPAL DE DOURADINA - MS,False,True,MS,98051,5003504.0,DOURADINA,0,,0,,False,0,97163,15479751000100,15412257000128,0,,True,2018-12-03T03:00:00.000+00:00,2024-04-13T15:14:00
989801,MMS-PREFEITURA MUNICIPAL DE BODOQUENA,False,True,MS,98019,5002159.0,BODOQUENA,0,,0,,False,0,89021,15465016000147,15412257000128,0,,True,2022-09-30T03:00:00.000+00:00,2025-06-21T14:43:00
989795,PREFEITURA MUNICIPAL DE EDEALINA - GO,False,True,GO,97950,5207352.0,EDEALINA,0,,0,,False,0,97509,24852618000148,01409580000138,0,,True,2019-10-21T03:00:00.000+00:00,2024-04-14T15:14:00
989793,PREFEITURA MUNICIPAL DOIS IRMAOS DO BURITI-MS,False,True,MS,97934,5003488.0,DOIS IRMÃOS DO BURITI,0,,0,,False,0,97162,24616187000110,15412257000128,0,,True,2020-07-21T03:00:00.000+00:00,2024-04-13T15:14:00
989791,PREFEITURA MUNICIPAL DE COLINAS DO SUL - GO,False,True,GO,97918,5205521.0,COLINAS DO SUL,0,,0,,False,0,97504,25105255000140,01409580000138,0,,True,2006-02-01T03:00:00.000+00:00,2024-04-14T15:14:00
989789,PREFEITURA MUNICIPAL DE CLAUDIA/MT,False,True,MT,97896,5103056.0,CLÁUDIA,0,,0,,False,0,97220,03507415000144,0,0,,True,2019-09-19T03:00:00.000+00:00,2019-12-15T17:09:00
989787,PREFEITURA MUNICIPAL DE CHAPADAO DO SUL,False,True,MS,97870,5002951.0,CHAPADÃO DO SUL,0,,0,,False,0,97120,15412257000128,0,0,,True,2020-11-16T03:00:00.000+00:00,2023-12-13T17:04:00
989783,PREFEITURA MUNICIPAL DE CASTANHEIRA,False,True,MT,97837,5102850.0,CASTANHEIRA,0,,0,,False,0,97220,03507415000144,0,0,,True,2024-01-26T03:00:00.000+00:00,2024-01-26T16:13:00
989781,PREFEITURA MUNICIPAL DE CAMPOS VERDES - GO,False,True,GO,97810,5204953.0,CAMPOS VERDES,0,,0,,False,0,97500,01493998000176,01409580000138,0,,True,2020-07-23T03:00:00.000+00:00,2024-04-14T15:14:00
989777,PREFEITURA MUNICIPAL DE CAMPO NOVO DO PARECIS,False,True,MT,97772,5102637.0,CAMPO NOVO DO PARECIS,0,,0,,False,0,86092,24772287000136,03507415000144,0,,True,2020-12-14T03:00:00.000+00:00,2024-10-31T09:32:00
989775,PREFEITURA MUNICIPAL DE BONFINOPOLIS - GO,False,True,GO,97756,5203559.0,BONFINÓPOLIS,0,,0,,False,0,97395,24857096000177,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989773,PREFEITURA MUNICIPAL DE APIACAS,False,True,MT,97730,5100805.0,APIACÁS,0,,0,,False,0,97220,03507415000144,0,0,,True,2021-10-27T03:00:00.000+00:00,2021-12-12T15:07:00
989771,PREFEITURA MUNICIPAL DE AGUA FRIA DE GOIAS-GO,False,False,GO,97713,5200175.0,ÁGUA FRIA DE GOIÁS,0,,0,,False,0,97381,25141292000103,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2024-04-14T15:14:00
989765,MGO-PREFEITURA MUNICIPAL DE TURVELÂNDIA,False,True,GO,97659,5221551.0,TURVELÂNDIA,0,,0,,False,0,88998,25107657000183,01409580000138,0,,True,2020-08-21T03:00:00.000+00:00,2025-06-15T14:40:00
989763,PREFEITURA MUNICIPAL DE TAPURAH,False,True,MT,97632,5108006.0,TAPURAH,0,,0,,False,0,97220,03507415000144,0,0,,True,2022-06-03T03:00:00.000+00:00,2022-12-17T10:55:00
989759,MGO-PREFEITURA MUNICIPAL TERESINA DE GOIÁS,False,True,GO,97594,5221080.0,TERESINA DE GOIÁS,0,,0,,False,0,88994,25105339000183,01409580000138,0,,True,1999-07-15T03:00:00.000+00:00,2025-06-15T14:40:00
989757,PREFEITURA MUNICIPAL DE SONORA - MS,False,True,MS,97578,5007935.0,SONORA,0,,0,,False,0,97184,24651234000167,15412257000128,0,,True,2021-08-20T03:00:00.000+00:00,2024-04-13T15:14:00
989753,MGO-PREFEITURA MUNICIPAL DE SENADOR CANEDO,False,True,GO,97535,5220454.0,SENADOR CANEDO,0,,0,,False,0,88991,25107525000151,01409580000138,0,,True,2021-08-18T03:00:00.000+00:00,2025-06-15T14:40:00
989751,PREFEITURA MUNICIPAL S.MIGUEL PASSA QUATRO-GO,False,True,GO,97519,5220264.0,SÃO MIGUEL DO PASSA QUATRO,0,,0,,False,0,97572,24862864000180,01409580000138,0,,True,2021-08-03T03:00:00.000+00:00,2024-04-13T15:14:00
989747,MGO-PREFEITURA MUNICIPAL SÃO JOÃO DA PARAÚNA,False,True,GO,97470,5220058.0,SÃO JOÃO DA PARAÚNA,0,,0,,False,0,88983,25105222000108,01409580000138,0,,True,2021-05-17T03:00:00.000+00:00,2025-06-15T14:40:00
